contig,gene,intron,conf,strand
gi|239590011|ref|NC_012788.1|,661.796610169,31.7457627119,96.7996610169,0.966101694915
gi|589889728|ref|NC_023561.1|,544.76369863,41.0582191781,97.7115753425,0.972602739726
gi|589893124|ref|NC_023553.1|,528.989130435,41.8043478261,97.5352173913,0.978260869565
gi|543170498|ref|NC_022325.1|,550.947826087,51.052173913,97.6256521739,0.95652173913
gi|41057352|ref|NC_005340.1|,675.2,57.0,98.259,0.925
gi|399528838|ref|NC_018280.1|,689.222222222,11.1666666667,97.057962963,0.981481481481
gi|304443238|ref|NC_014460.1|,591.40625,38.21875,98.78609375,0.9375
gi|119952179|ref|NC_008720.1|,925.61971831,54.6056338028,98.5185915493,0.971830985915
gi|48697258|ref|NC_005893.1|,633.222222222,79.7592592593,96.4311111111,0.962962962963
gi|37651481|ref|NC_005135.1|,624.623529412,47.7215686275,98.4334509804,0.96862745098
gi|509142635|ref|NC_021349.1|,632.894495413,76.2798165138,98.603853211,0.981651376147
gi|182682799|ref|NC_010583.1|,510.683333333,103.155555556,97.0053888889,0.972222222222
gi|589892035|ref|NC_023589.1|,642.212121212,67.1313131313,97.694040404,0.959595959596
gi|589893575|ref|NC_023605.1|,599.714285714,54.2063492063,95.1177777778,0.904761904762
gi|281199644|ref|NC_013594.1|,641.888888889,29.9444444444,96.5377777778,0.907407407407
gi|48697401|ref|NC_005885.1|,737.541666667,68.2916666667,99.6968055556,0.861111111111
gi|66395656|ref|NC_007054.1|,686.15,53.0666666667,99.3225,0.9
gi|13095891|ref|NC_002671.1|,408.32,129.4,98.4688,0.88
gi|66395965|ref|NC_007058.1|,586.382352941,37.9117647059,98.1717647059,0.882352941176
gi|939482373|ref|NC_005262.3|,815.791666667,63.4444444444,99.0466666667,0.902777777778
gi|22854993|ref|NC_004167.1|,639.553571429,51.9642857143,96.7566071429,0.892857142857
gi|148727082|ref|NC_009541.1|,629.9,42.7,98.52775,0.975
gi|658310567|ref|NC_024359.1|,658.882022472,87.1179775281,98.6282022472,0.988764044944
gi|593779056|ref|NC_023728.1|,522.205882353,25.7941176471,94.7654901961,0.93137254902
gi|682124203|ref|NC_024793.1|,572.972972973,51.7837837838,95.9101351351,0.918918918919
gi|428783279|ref|NC_019768.1|,592.803278689,75.9836065574,97.6583606557,0.967213114754
gi|194097521|ref|NC_011046.1|,477.0,37.9259259259,98.2812962963,0.962962962963
gi|526244636|ref|NC_021857.1|,656.166666667,100.407407407,98.4546296296,0.814814814815
gi|66394870|ref|NC_007050.1|,614.272727273,46.3636363636,97.6995454545,0.878787878788
gi|526178095|ref|NC_021802.1|,469.913461538,41.0192307692,98.4201923077,0.932692307692
gi|593775786|ref|NC_023704.1|,576.2375,46.175,97.432625,0.9875
gi|712913690|ref|NC_025438.1|,673.02173913,55.9782608696,98.4305434783,0.880434782609
gi|526177061|ref|NC_021790.1|,593.68852459,33.4754098361,95.9181967213,0.950819672131
gi|393707861|ref|NC_008721.2|,577.781818182,38.7636363636,97.6178181818,0.927272727273
gi|428782787|ref|NC_019723.1|,660.278688525,90.4918032787,96.4506557377,0.901639344262
gi|564292481|ref|NC_023006.1|,628.90625,42.265625,98.565625,0.96875
gi|526244466|ref|NC_021853.1|,489.578947368,49.0350877193,97.5847368421,0.964912280702
gi|422936813|ref|NC_019525.1|,595.657142857,40.3,95.8952857143,0.914285714286
gi|526177866|ref|NC_021799.1|,477.541284404,46.2018348624,98.6523853211,0.917431192661
gi|557307474|ref|NC_022747.1|,695.886363636,56.6363636364,98.7263636364,0.886363636364
gi|13095805|ref|NC_002668.1|,575.214285714,47.5357142857,96.8535714286,0.910714285714
gi|372217655|ref|NC_016656.1|,759.178571429,54.375,95.6848214286,1.0
gi|13786531|ref|NC_002747.1|,617.0,52.2777777778,98.5059259259,0.981481481481
gi|640884964|ref|NC_024145.1|,713.419354839,39.8709677419,99.367311828,0.89247311828
gi|712914205|ref|NC_025447.1|,545.98974359,48.0136752137,97.2095213675,0.965811965812
gi|525972166|ref|NC_021777.1|,611.703125,56.46875,93.59765625,0.8125
gi|557745636|ref|NC_022791.1|,658.387755102,54.7551020408,98.6024489796,0.959183673469
gi|526118413|ref|NC_021856.1|,541.831325301,78.0923694779,97.2999196787,0.95983935743
gi|90592575|ref|NC_007924.1|,591.210526316,44.9298245614,99.189122807,0.982456140351
gi|563399598|ref|NC_022988.1|,513.659090909,42.1666666667,96.4697727273,0.924242424242
gi|298103485|ref|NC_014229.1|,710.6,86.8888888889,96.4562222222,0.955555555556
gi|299778956|ref|NC_014260.1|,577.643884892,33.9676258993,98.3427697842,0.94964028777
gi|640883762|ref|NC_024136.1|,540.379310345,41.632183908,96.1677011494,0.988505747126
gi|215479976|ref|NC_011613.1|,675.235294118,23.8431372549,99.2845098039,0.980392156863
gi|472342165|ref|NC_020860.1|,720.24137931,33.6034482759,99.2482758621,0.98275862069
gi|408905837|ref|NC_018842.1|,617.0,89.6585365854,97.4992682927,0.926829268293
gi|712915418|ref|NC_025456.1|,745.237288136,25.2881355932,95.2,1.0
gi|563398039|ref|NC_022971.1|,600.52173913,26.2608695652,95.9226086957,0.971014492754
gi|712913174|ref|NC_025430.1|,679.947368421,52.2105263158,97.4284210526,0.964912280702
gi|479336577|ref|NC_021063.1|,691.380952381,47.9523809524,97.4526984127,0.968253968254
gi|84662653|ref|NC_007710.1|,589.041666667,49.3333333333,97.0806944444,0.958333333333
gi|326783659|ref|NC_015287.1|,751.047297297,34.7432432432,96.9413851351,0.966216216216
gi|281416490|ref|NC_013643.1|,499.8125,41.359375,96.77953125,0.90625
gi|939482392|ref|NC_011085.3|,716.875,44.5833333333,97.1739583333,1.0
gi|31044225|ref|NC_004813.1|,599.62195122,87.4268292683,96.2040243902,0.926829268293
gi|219681191|ref|NC_011802.1|,591.380952381,71.253968254,96.6266666667,0.825396825397
gi|593775152|ref|NC_023697.1|,600.04,36.52,96.9878666667,0.946666666667
gi|526003444|ref|NC_021772.1|,681.010204082,50.887755102,96.7951020408,0.959183673469
gi|589893825|ref|NC_023614.1|,844.106382979,49.2127659574,98.680212766,0.957446808511
gi|414087634|ref|NC_019404.1|,554.283783784,50.1891891892,96.8740540541,0.932432432432
gi|571798068|ref|NC_022762.1|,532.74137931,36.9310344828,97.7818965517,1.0
gi|712912224|ref|NC_025420.1|,598.64,42.3,99.336,1.0
